/red/mavros/global_position/local/pose/pose/position/x_x,/red/mavros/global_position/local/pose/pose/position/x_y,/red/mavros/global_position/local/pose/pose/position/y_x,/red/mavros/global_position/local/pose/pose/position/y_y,/red/mavros/global_position/local/pose/pose/position/z_x,/red/mavros/global_position/local/pose/pose/position/z_y
664.7600000000,2.5813205489,664.7960000000,2.5853174955,664.7960000000,2.551
664.7960000000,2.5449639348,664.81,2.5409343815,664.81,2.595
664.81,2.5086073100,664.8330000000,2.5076470577,664.8330000000,2.64
664.8330000000,2.472250692,664.8440000000,2.4743597274,664.8440000000,2.685
664.8440000000,2.4358940702,664.8590000000,2.4410723982,664.8590000000,2.729
664.8590000000,2.3995374476,664.8790000000,2.3966892867,664.8790000000,2.773
664.8790000000,2.3631808259,664.8980000000,2.3634019554,664.8980000000,2.816
664.8980000000,2.3268242065,664.919,2.3301146277,664.919,2.86
664.919,2.2904675869,664.9400000000,2.2968272948,664.9400000000,2.903
664.9400000000,2.2541109636,664.9590000000,2.2635399622,664.9590000000,2.945
664.9590000000,2.2177543408,664.98,2.230252629,664.98,2.987
664.98,2.1813977171,664.999,2.1969652923,664.999,3.028
664.999,2.1541302533,665.016,2.1636779586,665.016,3.069
665.016,2.1177736296,665.0370000000,2.1303906265,665.0370000000,3.11
665.0370000000,2.0814170088,665.0590000000,2.0971032908,665.0590000000,3.15
665.0590000000,2.0450603844,665.08,2.0638159523,665.08,3.19
665.08,2.0177929197,665.1000000000,2.0305286120,665.1000000000,3.229
665.1000000000,1.9814362913,665.1200000000,1.9972412747,665.1200000000,3.268
665.1200000000,1.9450796677,665.1390000000,1.9639539359,665.1390000000,3.306
665.1390000000,1.9178122003,665.1570000000,1.9306665968,665.1570000000,3.344
665.1570000000,1.8814555745,665.1810000000,1.908475045,665.1810000000,3.382
665.1810000000,1.8450989540,665.2110000000,1.8751876994,665.2110000000,3.418
665.2110000000,1.8178314829,665.2270000000,1.8419003608,665.2270000000,3.455
665.2270000000,1.7814748575,665.2440000000,1.8086130175,665.2440000000,3.491
665.2440000000,1.7542073882,665.2700000000,1.7753256745,665.2700000000,3.527
665.2700000000,1.7178507624,665.285,1.7531341173,665.285,3.562
665.285,1.6905832959,665.2990000000,1.7198467705,665.2990000000,3.596
665.2990000000,1.6633158235,665.3220000000,1.6976552149,665.3220000000,3.63
665.3220000000,1.6269592023,665.339,1.6643678678,665.339,3.664
665.339,1.5996917301,665.3580000000,1.6310805203,665.3580000000,3.697
665.3580000000,1.5724242585,665.3800000000,1.608888962,665.3800000000,3.73
665.3800000000,1.5360676329,665.3990000000,1.5756016146,665.3990000000,3.761
665.3990000000,1.5088001632,665.418,1.5534100527,665.418,3.793
665.418,1.4815326934,665.4390000000,1.5201227021,665.4390000000,3.824
665.4390000000,1.4542652228,665.4590000000,1.4979311418,665.4590000000,3.855
665.4590000000,1.4179085954,665.48,1.4646437922,665.48,3.885
665.48,1.3906411235,665.499,1.4424522299,665.499,3.914
665.499,1.3633736541,665.5200000000,1.4202606656,665.5200000000,3.944
665.5200000000,1.3361061837,665.5400000000,1.3869733141,665.5400000000,3.972
665.5400000000,1.3088387109,665.56,1.3647817505,665.56,4.
665.56,1.2815712426,665.579,1.3425901839,665.579,4.028
665.579,1.2543037691,665.6000000000,1.3093028322,665.6000000000,4.055
665.6000000000,1.2270362957,665.6200000000,1.2871112668,665.6200000000,4.081
665.6200000000,1.1997688270,665.6380000000,1.2649196992,665.6380000000,4.107
665.6380000000,1.1725013533,665.66,1.2316323463,665.66,4.133
665.66,1.1452338803,665.6800000000,1.2094407773,665.6800000000,4.158
665.6800000000,1.1270555666,665.6990000000,1.1872492106,665.6990000000,4.182
665.6990000000,1.0997880947,665.7190000000,1.165057643,665.7190000000,4.207
665.7190000000,1.0725206236,665.739,1.1428660758,665.739,4.23
665.739,1.0452531508,665.7600000000,1.1095787185,665.7600000000,4.253
665.7600000000,1.0270748361,665.7800000000,1.0873871497,665.7800000000,4.276
665.7800000000,0.9998073624,665.8000000000,1.0651955799,665.8000000000,4.298
665.8000000000,0.9725398912,665.82,1.0430040114,665.82,4.319
665.82,0.9452724171,665.839,1.0208124418,665.839,4.341
665.839,0.9270941024,665.8590000000,0.998620872,665.8590000000,4.361
665.8590000000,0.8998266310,665.8810000000,0.9764293006,665.8810000000,4.381
665.8810000000,0.8816483137,665.9,0.9542377305,665.9,4.401
665.9,0.8543808423,665.919,0.9320461590,665.919,4.42
665.919,0.8362025255,665.9390000000,0.909854587,665.9390000000,4.439
665.9390000000,0.8089350531,665.9600000000,0.8876630154,665.9600000000,4.457
665.9600000000,0.7907567361,665.98,0.8654714439,665.98,4.475
665.98,0.7634892642,666.,0.8432798729,666.,4.492
666.,0.7453109482,666.0200000000,0.8210882983,666.0200000000,4.509
666.0200000000,0.7271326325,666.0380000000,0.7988967266,666.0380000000,4.525
666.0380000000,0.6998651586,666.06,0.787800942,666.06,4.541
666.06,0.6816868454,666.079,0.765609368,666.079,4.556
666.079,0.6635085269,666.0990000000,0.7434177964,666.0990000000,4.571
666.0990000000,0.6362410555,666.114,0.7212262216,666.114,4.586
666.114,0.6180627374,666.1390000000,0.7101304364,666.1390000000,4.6
666.1390000000,0.5998844241,666.1570000000,0.6879388624,666.1570000000,4.613
666.1570000000,0.5817061085,666.1790000000,0.6657472876,666.1790000000,4.626
666.1790000000,0.5635277903,666.1990000000,0.6435557118,666.1990000000,4.638
666.1990000000,0.5453494755,666.2190000000,0.6324599279,666.2190000000,4.651
666.2190000000,0.5180820020,666.239,0.6102683535,666.239,4.662
666.239,0.4999036864,666.259,0.5880767786,666.259,4.673
666.259,0.4817253687,666.2830000000,0.5769809908,666.2830000000,4.684
666.2830000000,0.4635470544,666.2990000000,0.5658852045,666.2990000000,4.694
666.2990000000,0.4453687367,666.321,0.5436936289,666.321,4.704
666.321,0.4362795792,666.339,0.5325978426,666.339,4.714
666.339,0.4181012641,666.3580000000,0.5104062665,666.3580000000,4.722
666.3580000000,0.3999229476,666.3790000000,0.4993104804,666.3790000000,4.731
666.3790000000,0.3817446325,666.4,0.4771189037,666.4,4.739
666.4,0.3635663166,666.4200000000,0.4660231163,666.4200000000,4.746
666.4200000000,0.3453879997,666.4410000000,0.4438315395,666.4410000000,4.753
666.4410000000,0.3362988418,666.462,0.4327357525,666.462,4.76
666.462,0.3181205249,666.4790000000,0.4216399646,666.4790000000,4.766
666.4790000000,0.2999422096,666.5050000000,0.4105441777,666.5050000000,4.772
666.5050000000,0.2908530527,666.5290000000,0.3883525996,666.5290000000,4.778
666.5290000000,0.2726747351,666.543,0.3772568119,666.543,4.783
666.543,0.2544964199,666.561,0.3661610235,666.561,4.787
666.561,0.2454072619,666.58,0.3550652367,666.58,4.791
666.58,0.2272289451,666.6040000000,0.3439694487,666.6040000000,4.794
666.6040000000,0.2181397880,666.625,0.3328736594,666.625,4.797
666.625,0.2090506300,666.6380000000,0.3106820826,666.6380000000,4.8
666.6380000000,0.1908723155,666.6610000000,0.2995862949,666.6610000000,4.803
666.6610000000,0.1817831559,666.6810000000,0.2995862946,666.6810000000,4.804
666.6810000000,0.1726939980,666.712,0.2884905068,666.712,4.805
666.712,0.1545156836,666.7200000000,0.2773947182,666.7200000000,4.807
666.7200000000,0.1454265261,666.7430000000,0.2662989284,666.7430000000,4.807
666.7430000000,0.1363373664,666.768,0.2552031403,666.768,4.807
666.768,0.1272482088,666.785,0.2441073514,666.785,4.807
666.785,0.1181590513,666.8010000000,0.2330115635,666.8010000000,4.806
666.8010000000,0.0999807343,666.8240000000,0.2219157744,666.8240000000,4.805
666.8240000000,0.0908915772,666.8400000000,0.2219157747,666.8400000000,4.803
666.8400000000,0.0818024198,666.865,0.2108199859,666.865,4.801
666.865,0.0727132626,666.8810000000,0.1997241967,666.8810000000,4.799
666.8810000000,0.0636241050,666.901,0.1997241967,666.901,4.796
666.901,0.0636241050,666.9210000000,0.1886284086,666.9210000000,4.793
666.9210000000,0.0545349454,666.9380000000,0.1775326191,666.9380000000,4.789
666.9380000000,0.0454457882,666.9740000000,0.1775326192,666.9740000000,4.785
666.9740000000,0.0363566311,666.9880000000,0.1664368316,666.9880000000,4.78
666.9880000000,0.0272674741,667.0230000000,0.1664368314,667.0230000000,4.775
667.0230000000,0.0272674740,667.0310000000,0.1553410418,667.0310000000,4.77
667.0310000000,0.0181783168,667.0420000000,0.1553410416,667.0420000000,4.764
667.0420000000,0.0090891572,667.06,0.1442452531,667.06,4.758
667.06,0.0090891570,667.08,0.1442452533,667.08,4.751
667.08,0.0000000005,667.1020000000,0.1442452529,667.1020000000,4.744
667.1020000000,-0.0000000000,667.1220000000,0.1331494631,667.1220000000,4.737
667.1220000000,0.0000000002,667.141,0.1331494633,667.141,4.729
667.141,-0.0090891568,667.1610000000,0.1331494633,667.1610000000,4.721
667.1610000000,-0.0090891568,667.1820000000,0.1331494631,667.1820000000,4.712
667.1820000000,-0.0090891569,667.2010000000,0.1220536748,667.2010000000,4.703
667.2010000000,-0.0181783136,667.2200000000,0.1220536750,667.2200000000,4.693
667.2200000000,-0.0181783137,667.248,0.1220536744,667.248,4.683
667.248,-0.0181783134,667.258,0.122053674,667.258,4.673
667.258,-0.0181783139,667.2910000000,0.1220536737,667.2910000000,4.662
667.2910000000,-0.0272674714,667.33,0.1220536734,667.33,4.651
667.33,-0.0272674710,667.3410000000,0.1220536736,667.3410000000,4.639
667.3410000000,-0.0272674710,667.366,0.1220536730,667.366,4.627
667.366,-0.0272674708,667.3770000000,0.1220536731,667.3770000000,4.615
667.3770000000,-0.0272674708,667.392,0.1220536726,667.392,4.602
667.392,-0.0272674709,667.402,0.1220536723,667.402,4.589
667.402,-0.0272674710,667.4210000000,0.1220536716,667.4210000000,4.575
667.4210000000,-0.0272674707,667.4430000000,0.1220536721,667.4430000000,4.561
667.4430000000,-0.0272674707,667.462,0.1331494596,667.462,4.547
667.462,-0.0272674706,667.4920000000,0.1331494596,667.4920000000,4.532
667.4920000000,-0.0181783133,667.5150000000,0.1331494585,667.5150000000,4.516
667.5150000000,-0.0181783134,667.534,0.144245248,667.534,4.501
667.534,-0.0181783129,667.5490000000,0.1442452470,667.5490000000,4.485
667.5490000000,-0.0181783134,667.561,0.1553410344,667.561,4.468
667.561,-0.0090891565,667.5820000000,0.1553410340,667.5820000000,4.451
667.5820000000,-0.009089157,667.6020000000,0.1553410336,667.6020000000,4.434
667.6020000000,-0.0000000001,667.6190000000,0.1664368214,667.6190000000,4.416
667.6190000000,0.0000000003,667.6400000000,0.1664368209,667.6400000000,4.398
667.6400000000,0.0000000003,667.66,0.1775326080,667.66,4.38
667.66,0.0000000003,667.6810000000,0.1886283962,667.6810000000,4.361
667.6810000000,0.0090891565,667.7010000000,0.1886283956,667.7010000000,4.341
667.7010000000,0.0090891568,667.7180000000,0.1997241828,667.7180000000,4.322
667.7180000000,0.0181783159,667.75,0.2108199704,667.75,4.301
667.75,0.0272674720,667.7710000000,0.221915757,667.7710000000,4.281
667.7710000000,0.0272674720,667.7810000000,0.2219157561,667.7810000000,4.26
667.7810000000,0.0363566289,667.8000000000,0.2330115429,667.8000000000,4.239
667.8000000000,0.0454457849,667.821,0.2441073294,667.821,4.217
667.821,0.0545349411,667.8400000000,0.2552031161,667.8400000000,4.195
667.8400000000,0.0636240993,667.8600000000,0.2662989025,667.8600000000,4.172
667.8600000000,0.0727132558,667.8810000000,0.2773946898,667.8810000000,4.149
667.8810000000,0.0818024119,667.9,0.2884904771,667.9,4.126
667.9,0.0908915683,667.9200000000,0.299586263,667.9200000000,4.102
667.9200000000,0.0999807241,667.9410000000,0.3106820477,667.9410000000,4.078
667.9410000000,0.1090698825,667.9610000000,0.3217778346,667.9610000000,4.053
667.9610000000,0.1181590383,667.981,0.3328736205,667.981,4.028
667.981,0.1272481947,668.0010000000,0.3439694076,668.0010000000,4.003
668.0010000000,0.1363373504,668.0200000000,0.3550651927,668.0200000000,3.977
668.0200000000,0.1454265088,668.0410000000,0.3661609777,668.0410000000,3.951
668.0410000000,0.1636048205,668.061,0.3772567631,668.061,3.924
668.061,0.1726939761,668.0820000000,0.3883525483,668.0820000000,3.897
668.0820000000,0.1817831317,668.1010000000,0.4105441212,668.1010000000,3.87
668.1010000000,0.1999614461,668.1210000000,0.4216399069,668.1210000000,3.842
668.1210000000,0.2090506012,668.142,0.4327356908,668.142,3.814
668.142,0.2181397566,668.1610000000,0.443831475,668.1610000000,3.785
668.1610000000,0.2363180704,668.1810000000,0.4660230471,668.1810000000,3.757
668.1810000000,0.2454072256,668.2010000000,0.4771188313,668.2010000000,3.727
668.2010000000,0.2635855368,668.221,0.4882146155,668.221,3.698
668.221,0.2726746919,668.24,0.5104061858,668.24,3.668
668.24,0.2817638490,668.2600000000,0.5215019695,668.2600000000,3.638
668.2600000000,0.2999421598,668.2810000000,0.5436935401,668.2810000000,3.608
668.2810000000,0.3181204707,668.3010000000,0.5547893242,668.3010000000,3.577
668.3010000000,0.3272096282,668.3240000000,0.5769808926,668.3240000000,3.546
668.3240000000,0.3453879389,668.3410000000,0.5880766775,668.3410000000,3.515
668.3410000000,0.3544770941,668.3590000000,0.6102682462,668.3590000000,3.484
668.3590000000,0.3726554068,668.3800000000,0.6213640291,668.3800000000,3.453
668.3800000000,0.3908337171,668.4,0.6324598123,668.4,3.422
668.4,0.3999228713,668.4200000000,0.6546513804,668.4200000000,3.391
668.4200000000,0.4181011836,668.4400000000,0.6657471618,668.4400000000,3.359
668.4400000000,0.4362794928,668.4610000000,0.6879387305,668.4610000000,3.328
668.4610000000,0.4453686474,668.481,0.7101302980,668.481,3.296
668.481,0.4635469597,668.5010000000,0.7212260803,668.5010000000,3.264
668.5010000000,0.4817252696,668.5200000000,0.7434176482,668.5200000000,3.232
668.5200000000,0.4999035823,668.5400000000,0.7656092153,668.5400000000,3.2
668.5400000000,0.5089927362,668.561,0.7767049950,668.561,3.168
668.561,0.5271710442,668.5810000000,0.7988965624,668.5810000000,3.137
668.5810000000,0.5453493569,668.6010000000,0.8099923431,668.6010000000,3.105
668.6010000000,0.5635276654,668.6200000000,0.8321839106,668.6200000000,3.073
668.6200000000,0.5726168198,668.6380000000,0.8432796917,668.6380000000,3.041
668.6380000000,0.5907951312,668.668,0.8654712557,668.668,3.009
668.668,0.6089734386,668.6810000000,0.8876628218,668.6810000000,2.978
668.6810000000,0.6271517508,668.7020000000,0.9098543871,668.7020000000,2.946
668.7020000000,0.6453300596,668.722,0.9209501662,668.722,2.915
668.722,0.6635083679,668.739,0.9431417326,668.739,2.883
668.739,0.6725975245,668.7610000000,0.9653332964,668.7610000000,2.852
668.7610000000,0.6907758331,668.7820000000,0.9764290763,668.7820000000,2.821
668.7820000000,0.7089541411,668.7990000000,0.9986206407,668.7990000000,2.79
668.7990000000,0.7271324518,668.821,1.0097164192,668.821,2.76
668.821,0.7453107601,668.848,1.0319079823,668.848,2.729
668.848,0.7634890696,668.8600000000,1.0540995454,668.8600000000,2.699
668.8600000000,0.7816673782,668.8800000000,1.0651953248,668.8800000000,2.669
668.8800000000,0.7907565305,668.9030000000,1.0873868903,668.9030000000,2.64
668.9030000000,0.8089348426,668.9250000000,1.1095784528,668.9250000000,2.61
668.9250000000,0.8271131499,668.944,1.1317700156,668.944,2.58
668.944,0.8452914613,668.9610000000,1.1428657926,668.9610000000,2.551
668.9610000000,0.8634697671,668.98,1.1650573555,668.98,2.522
668.98,0.8816480756,669.0010000000,1.176153134,669.0010000000,2.494
669.0010000000,0.8907372295,669.0230000000,1.1983446953,669.0230000000,2.465
669.0230000000,0.908915538,669.0400000000,1.2094404733,669.0400000000,2.437
669.0400000000,0.9270938447,669.06,1.2316320362,669.06,2.41
669.06,0.9452721557,669.0810000000,1.253823598,669.0810000000,2.382
669.0810000000,0.9543613086,669.1010000000,1.2649193749,669.1010000000,2.356
669.1010000000,0.9725396176,669.1210000000,1.2871109354,669.1210000000,2.329
669.1210000000,0.9907179247,669.1400000000,1.3093024984,669.1400000000,2.303
669.1400000000,1.0088962329,669.1610000000,1.3203982748,669.1610000000,2.278
669.1610000000,1.0179853870,669.1810000000,1.3425898375,669.1810000000,2.253
669.1810000000,1.0361636961,669.2000000000,1.3536856133,669.2000000000,2.229
669.2000000000,1.0543420016,669.221,1.3758771771,669.221,2.205
669.221,1.0634311587,669.241,1.3869729533,669.241,2.181
669.241,1.0816094656,669.2610000000,1.3980687307,669.2610000000,2.158
669.2610000000,1.0906986161,669.2800000000,1.4202602919,669.2800000000,2.135
669.2800000000,1.1088769270,669.3060000000,1.442451854,669.3060000000,2.112
669.3060000000,1.1270552355,669.321,1.4535476316,669.321,2.09
669.321,1.1361443881,669.3430000000,1.4646434065,669.3430000000,2.069
669.3430000000,1.1543226961,669.365,1.4868349688,669.365,2.048
669.365,1.1634118495,669.3900000000,1.4979307452,669.3900000000,2.027
669.3900000000,1.1815901559,669.4,1.509026524,669.4,2.008
669.4,1.1906793110,669.4210000000,1.5312180844,669.4210000000,1.988
669.4210000000,1.1997684647,669.4400000000,1.5423138611,669.4400000000,1.969
669.4400000000,1.2179467715,669.4650000000,1.5534096416,669.4650000000,1.951
669.4650000000,1.2270359255,669.49,1.5645054188,669.49,1.932
669.49,1.2361250801,669.5010000000,1.5866969781,669.5010000000,1.914
669.5010000000,1.2543033885,669.5290000000,1.5977927561,669.5290000000,1.897
669.5290000000,1.2633925405,669.5410000000,1.6088885354,669.5410000000,1.88
669.5410000000,1.2724816945,669.561,1.6199843131,669.561,1.864
669.561,1.2815708496,669.5810000000,1.6310800903,669.5810000000,1.848
669.5810000000,1.2906600005,669.606,1.6421758687,669.606,1.833
669.606,1.3088383091,669.6220000000,1.6532716453,669.6220000000,1.818
669.6220000000,1.3179274607,669.6400000000,1.6643674252,669.6400000000,1.804
669.6400000000,1.3270166172,669.6610000000,1.6754632042,669.6610000000,1.79
669.6610000000,1.3361057715,669.6810000000,1.6976547641,669.6810000000,1.776
669.6810000000,1.3451949247,669.7000000000,1.7087505446,669.7000000000,1.763
669.7000000000,1.3542840786,669.721,1.7198463247,669.721,1.75
669.721,1.3542840782,669.7420000000,1.7309421014,669.7420000000,1.738
669.7420000000,1.3633732324,669.7610000000,1.7309420976,669.7610000000,1.726
669.7610000000,1.3724623852,669.7810000000,1.7420378765,669.7810000000,1.715
669.7810000000,1.3815515387,669.8000000000,1.7531336560,669.8000000000,1.704
669.8000000000,1.3906406926,669.82,1.7642294364,669.82,1.694
669.82,1.3906406926,669.8410000000,1.7642294326,669.8410000000,1.684
669.8410000000,1.3997298443,669.857,1.7753252115,669.857,1.675
669.857,1.4088190010,669.883,1.7864209915,669.883,1.666
669.883,1.4088190010,669.901,1.7975167705,669.901,1.658
669.901,1.4179081541,669.9170000000,1.7975167679,669.9170000000,1.649
669.9170000000,1.4179081519,669.9390000000,1.8086125491,669.9390000000,1.642
669.9390000000,1.4269973084,669.9600000000,1.8086125462,669.9600000000,1.635
669.9600000000,1.4269973062,669.981,1.8197083268,669.981,1.628
669.981,1.4269973057,670.0010000000,1.819708325,670.0010000000,1.622
670.0010000000,1.4360864595,670.0200000000,1.8308041055,670.0200000000,1.616
670.0200000000,1.4360864591,670.0410000000,1.8308041055,670.0410000000,1.611
670.0410000000,1.4360864591,670.06,1.8418998865,670.06,1.607
670.06,1.4360864588,670.1010000000,1.8418998847,670.1010000000,1.602
670.1010000000,1.4451756126,670.123,1.8418998822,670.123,1.598
670.123,1.4451756104,670.1370000000,1.8529956645,670.1370000000,1.594
670.1370000000,1.4451756122,670.1630000000,1.8529956645,670.1630000000,1.591
670.1630000000,1.4451756122,670.177,1.8529956619,670.177,1.589
670.177,1.44517561,670.1830000000,1.8529956619,670.1830000000,1.587
670.1830000000,1.44517561,670.1980000000,1.8529956619,670.1980000000,1.585
670.1980000000,1.44517561,670.222,1.8640914453,670.222,1.584
670.222,1.4360864574,670.2370000000,1.8640914453,670.2370000000,1.583
670.2370000000,1.4360864574,670.2780000000,1.8640914453,670.2780000000,1.583
670.2780000000,1.4360864574,670.2900000000,1.8640914453,670.2900000000,1.583
670.2900000000,1.4360864574,670.3010000000,1.8640914475,670.3010000000,1.584
670.3010000000,1.4269973041,670.321,1.8640914475,670.321,1.584
670.321,1.4269973041,670.3400000000,1.8640914475,670.3400000000,1.586
670.3400000000,1.4269973041,670.3600000000,1.8640914488,670.3600000000,1.588
670.3600000000,1.4179081493,670.384,1.8529956689,670.384,1.59
670.384,1.4179081498,670.401,1.8529956703,670.401,1.593
670.401,1.4088189955,670.4210000000,1.8529956703,670.4210000000,1.596
670.4210000000,1.4088189955,670.4410000000,1.8529956751,670.4410000000,1.6
670.4410000000,1.3997298406,670.462,1.8418998935,670.462,1.604
670.462,1.3906406848,670.481,1.8418998935,670.481,1.608
670.481,1.3906406848,670.5,1.8418998981,670.5,1.613
670.5,1.3815515324,670.5210000000,1.8418998995,670.5210000000,1.618
670.5210000000,1.3724623786,670.5420000000,1.8308041199,670.5420000000,1.624
670.5420000000,1.3633732242,670.562,1.8308041229,670.562,1.63
670.562,1.3633732264,670.5820000000,1.8308041241,670.5820000000,1.637
670.5820000000,1.3542840696,670.6040000000,1.8197083453,670.6040000000,1.644
670.6040000000,1.3451949157,670.623,1.8197083492,670.623,1.652
670.623,1.3361057637,670.6470000000,1.8086125701,670.6470000000,1.66
670.6470000000,1.3270166094,670.66,1.7975167882,670.66,1.668
670.66,1.3179274512,670.6800000000,1.7975167927,670.6800000000,1.677
670.6800000000,1.3088382992,670.695,1.7975167966,670.695,1.686
670.695,1.2997491471,670.721,1.7864210177,670.721,1.695
670.721,1.2906599928,670.739,1.7864210214,670.739,1.705
670.739,1.2815708411,670.7610000000,1.7753252429,670.7610000000,1.716
670.7610000000,1.2724816839,670.7800000000,1.7642294631,670.7800000000,1.727
670.7800000000,1.26339253,670.8000000000,1.7642294676,670.8000000000,1.738
670.8000000000,1.254303378,670.821,1.753133691,670.821,1.75
670.821,1.245214226,670.8410000000,1.7420379112,670.8410000000,1.762
670.8410000000,1.2361250715,670.8620000000,1.7420379150,670.8620000000,1.774
670.8620000000,1.2270359166,670.8810000000,1.7309421357,670.8810000000,1.787
670.8810000000,1.2179467626,670.9040000000,1.7309421435,670.9040000000,1.8
670.9040000000,1.1997684572,670.9230000000,1.7198463645,670.9230000000,1.814
670.9230000000,1.1906793038,670.9410000000,1.7087505855,670.9410000000,1.828
670.9410000000,1.181590147,670.9600000000,1.7087505919,670.9600000000,1.843
670.9600000000,1.1725009963,670.98,1.6976548111,670.98,1.858
670.98,1.1634118423,670.999,1.6865590347,670.999,1.873
670.999,1.1543226902,671.0210000000,1.6754632544,671.0210000000,1.889
671.0210000000,1.1452335333,671.0400000000,1.6754632622,671.0400000000,1.906
671.0400000000,1.1270552279,671.06,1.6643674859,671.06,1.922
671.06,1.1179660755,671.0810000000,1.6532717044,671.0810000000,1.939
671.0810000000,1.1088769209,671.1020000000,1.6532717105,671.1020000000,1.956
671.1020000000,1.0997877673,671.114,1.6421759342,671.114,1.974
671.114,1.0906986149,671.1400000000,1.6310801564,671.1400000000,1.992
671.1400000000,1.0816094627,671.1710000000,1.6310801630,671.1710000000,2.011
671.1710000000,1.0725203113,671.1810000000,1.6199843859,671.1810000000,2.03
671.1810000000,1.0543420014,671.2010000000,1.6088886054,671.2010000000,2.049
671.2010000000,1.0452528465,671.2200000000,1.6088886112,671.2200000000,2.069
671.2200000000,1.0361636958,671.2420000000,1.5977928335,671.2420000000,2.089
671.2420000000,1.0270745428,671.2610000000,1.5866970551,671.2610000000,2.109
671.2610000000,1.0179853902,671.2810000000,1.5866970639,671.2810000000,2.13
671.2810000000,1.0088962373,671.3010000000,1.5756012864,671.3010000000,2.151
671.3010000000,0.9998070846,671.32,1.5756012925,671.32,2.172
671.32,0.9907179331,671.338,1.5645055139,671.338,2.193
671.338,0.9816287796,671.3600000000,1.5534097361,671.3600000000,2.215
671.3600000000,0.9725396275,671.3810000000,1.5534097420,671.3810000000,2.237
671.3810000000,0.9634504726,671.3960000000,1.5423139629,671.3960000000,2.259
671.3960000000,0.9543613195,671.4210000000,1.5423139716,671.4210000000,2.281
671.4210000000,0.9452721690,671.4400000000,1.5312181932,671.4400000000,2.304
671.4400000000,0.9361830165,671.4610000000,1.5201224140,671.4610000000,2.327
671.4610000000,0.9270938605,671.482,1.5201224222,671.482,2.35
671.482,0.9180047095,671.5010000000,1.5090266447,671.5010000000,2.373
671.5010000000,0.9089155569,671.5190000000,1.5090266492,671.5190000000,2.396
671.5190000000,0.9089155593,671.5410000000,1.5090266572,671.5410000000,2.42
671.5410000000,0.8998264087,671.561,1.4979308776,671.561,2.443
671.561,0.8907372548,671.5810000000,1.4979308836,671.5810000000,2.467
671.5810000000,0.8816480999,671.6000000000,1.4868351063,671.6000000000,2.491
671.6000000000,0.8725589482,671.6200000000,1.4868351112,671.6200000000,2.515
671.6200000000,0.8725589510,671.6400000000,1.4757393318,671.6400000000,2.538
671.6400000000,0.8634697967,671.66,1.475739339,671.66,2.562
671.66,0.8543806457,671.6820000000,1.4646435603,671.6820000000,2.585
671.6820000000,0.8452914926,671.687,1.4646435651,671.687,2.609
671.687,0.845291495,671.721,1.4646435728,671.721,2.632
671.721,0.8362023406,671.7420000000,1.4535477921,671.7420000000,2.654
671.7420000000,0.8362023423,671.7610000000,1.4535477975,671.7610000000,2.677
671.7610000000,0.8271131890,671.7810000000,1.4535478028,671.7810000000,2.699
671.7810000000,0.8180240366,671.8010000000,1.4535478097,671.8010000000,2.721
671.8010000000,0.8180240405,671.82,1.4424520317,671.82,2.743
671.82,0.8089348870,671.8410000000,1.4424520356,671.8410000000,2.764
671.8410000000,0.8089348893,671.873,1.4424520413,671.873,2.784
671.873,0.7998457366,671.9050000000,1.4424520455,671.9050000000,2.804
671.9050000000,0.7998457389,671.9130000000,1.4313562645,671.9130000000,2.824
671.9130000000,0.7998457402,671.935,1.4313562702,671.935,2.844
671.935,0.7907565849,671.9510000000,1.4313562745,671.9510000000,2.863
671.9510000000,0.7907565872,671.9690000000,1.4313562791,671.9690000000,2.881
671.9690000000,0.7907565897,671.981,1.4313562840,671.981,2.899
671.981,0.7816674368,672.0010000000,1.4313562869,672.0010000000,2.917
672.0010000000,0.7816674382,672.0210000000,1.4313562909,672.0210000000,2.935
672.0210000000,0.7816674406,672.0450000000,1.4313562958,672.0450000000,2.951
672.0450000000,0.7816674430,672.061,1.4313562991,672.061,2.968
672.061,0.772578288,672.0920000000,1.4313563031,672.0920000000,2.984
672.0920000000,0.7725782904,672.1020000000,1.4313563074,672.1020000000,3.
672.1020000000,0.7725782927,672.1210000000,1.4313563098,672.1210000000,3.015
672.1210000000,0.7725782941,672.141,1.4313563139,672.141,3.03
672.141,0.7725782965,672.16,1.4313563167,672.16,3.044
672.16,0.7725782979,672.1810000000,1.4313563181,672.1810000000,3.058
672.1810000000,0.7725782988,672.2010000000,1.4313563233,672.2010000000,3.071
672.2010000000,0.7725783008,672.222,1.4313563252,672.222,3.084
672.222,0.7725783022,672.2470000000,1.4424521135,672.2470000000,3.096
672.2470000000,0.7725783047,672.275,1.4424521159,672.275,3.108
672.275,0.7725783061,672.2860000000,1.4424521197,672.2860000000,3.12
672.2860000000,0.7816674646,672.302,1.4535479062,672.302,3.131
672.302,0.7816674670,672.321,1.4535479092,672.321,3.141
672.321,0.7816674681,672.3420000000,1.4535479114,672.3420000000,3.151
672.3420000000,0.7816674691,672.3600000000,1.4646436987,672.3600000000,3.161
672.3600000000,0.7907566273,672.382,1.4646437016,672.382,3.17
672.382,0.7907566287,672.401,1.4646437004,672.401,3.179
672.401,0.7998457868,672.4210000000,1.4757394887,672.4210000000,3.187
672.4210000000,0.7998457891,672.446,1.4757394905,672.446,3.195
